time,month_yr,location,cases,disease,lat,lon
1977.333333,Apr-77,GEORGIA,19,chickenpox,33.76,-84.39
1977.416667,May-77,GEORGIA,7,chickenpox,33.76,-84.39
1977.5,Jun-77,GEORGIA,17,chickenpox,33.76,-84.39
1977.583333,Jul-77,GEORGIA,0,chickenpox,33.76,-84.39
1977.666667,Aug-77,GEORGIA,4,chickenpox,33.76,-84.39
1977.75,Sep-77,GEORGIA,0,chickenpox,33.76,-84.39
1977.833333,Oct-77,GEORGIA,0,chickenpox,33.76,-84.39
1977.916667,Nov-77,GEORGIA,0,chickenpox,33.76,-84.39
1978,Dec-77,GEORGIA,0,chickenpox,33.76,-84.39
1978.083333,Jan-78,GEORGIA,0,chickenpox,33.76,-84.39
1978.166667,Feb-78,GEORGIA,0,chickenpox,33.76,-84.39
1978.25,Mar-78,GEORGIA,20,chickenpox,33.76,-84.39
1978.333333,Apr-78,GEORGIA,12,chickenpox,33.76,-84.39
1978.416667,May-78,GEORGIA,25,chickenpox,33.76,-84.39
1978.5,Jun-78,GEORGIA,18,chickenpox,33.76,-84.39
1978.583333,Jul-78,GEORGIA,2,chickenpox,33.76,-84.39
1978.666667,Aug-78,GEORGIA,0,chickenpox,33.76,-84.39
1978.75,Sep-78,GEORGIA,3,chickenpox,33.76,-84.39
1978.833333,Oct-78,GEORGIA,0,chickenpox,33.76,-84.39
1978.916667,Nov-78,GEORGIA,0,chickenpox,33.76,-84.39
1979,Dec-78,GEORGIA,0,chickenpox,33.76,-84.39
1979.083333,Jan-79,GEORGIA,0,chickenpox,33.76,-84.39
1979.166667,Feb-79,GEORGIA,0,chickenpox,33.76,-84.39
1979.25,Mar-79,GEORGIA,1,chickenpox,33.76,-84.39
1979.333333,Apr-79,GEORGIA,7,chickenpox,33.76,-84.39
1979.416667,May-79,GEORGIA,4,chickenpox,33.76,-84.39
1979.5,Jun-79,GEORGIA,7,chickenpox,33.76,-84.39
1979.583333,Jul-79,GEORGIA,1,chickenpox,33.76,-84.39
1979.666667,Aug-79,GEORGIA,1,chickenpox,33.76,-84.39
1979.75,Sep-79,GEORGIA,0,chickenpox,33.76,-84.39
1979.833333,Oct-79,GEORGIA,0,chickenpox,33.76,-84.39
1979.916667,Nov-79,GEORGIA,0,chickenpox,33.76,-84.39
1980,Dec-79,GEORGIA,0,chickenpox,33.76,-84.39
1980.083333,Jan-80,GEORGIA,2,chickenpox,33.76,-84.39
1980.166667,Feb-80,GEORGIA,2,chickenpox,33.76,-84.39
1980.25,Mar-80,GEORGIA,35,chickenpox,33.76,-84.39
1980.333333,Apr-80,GEORGIA,191,chickenpox,33.76,-84.39
1980.416667,May-80,GEORGIA,7,chickenpox,33.76,-84.39
1980.5,Jun-80,GEORGIA,6,chickenpox,33.76,-84.39
1980.583333,Jul-80,GEORGIA,2,chickenpox,33.76,-84.39
1980.666667,Aug-80,GEORGIA,0,chickenpox,33.76,-84.39
1980.75,Sep-80,GEORGIA,0,chickenpox,33.76,-84.39
1980.833333,Oct-80,GEORGIA,0,chickenpox,33.76,-84.39
1980.916667,Nov-80,GEORGIA,2,chickenpox,33.76,-84.39
1981,Dec-80,GEORGIA,11,chickenpox,33.76,-84.39
1981.083333,Jan-81,GEORGIA,162,chickenpox,33.76,-84.39
1981.166667,Feb-81,GEORGIA,101,chickenpox,33.76,-84.39
1981.25,Mar-81,GEORGIA,97,chickenpox,33.76,-84.39
1981.333333,Apr-81,GEORGIA,90,chickenpox,33.76,-84.39
1981.416667,May-81,GEORGIA,65,chickenpox,33.76,-84.39
1981.5,Jun-81,GEORGIA,20,chickenpox,33.76,-84.39
1981.583333,Jul-81,GEORGIA,7,chickenpox,33.76,-84.39
1981.666667,Aug-81,GEORGIA,2,chickenpox,33.76,-84.39
1981.75,Sep-81,GEORGIA,2,chickenpox,33.76,-84.39
1981.833333,Oct-81,GEORGIA,10,chickenpox,33.76,-84.39
1981.916667,Nov-81,GEORGIA,61,chickenpox,33.76,-84.39
1982,Dec-81,GEORGIA,60,chickenpox,33.76,-84.39
1982.083333,Jan-82,GEORGIA,5,chickenpox,33.76,-84.39
1982.166667,Feb-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.25,Mar-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.333333,Apr-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.416667,May-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.5,Jun-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.583333,Jul-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.666667,Aug-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.75,Sep-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.833333,Oct-82,GEORGIA,0,chickenpox,33.76,-84.39
1982.916667,Nov-82,GEORGIA,0,chickenpox,33.76,-84.39
1983,Dec-82,GEORGIA,0,chickenpox,33.76,-84.39
1983.083333,Jan-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.166667,Feb-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.25,Mar-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.333333,Apr-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.416667,May-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.5,Jun-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.583333,Jul-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.666667,Aug-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.75,Sep-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.833333,Oct-83,GEORGIA,0,chickenpox,33.76,-84.39
1983.916667,Nov-83,GEORGIA,0,chickenpox,33.76,-84.39
1984,Dec-83,GEORGIA,0,chickenpox,33.76,-84.39
1984.083333,Jan-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.166667,Feb-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.25,Mar-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.333333,Apr-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.416667,May-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.5,Jun-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.583333,Jul-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.666667,Aug-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.75,Sep-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.833333,Oct-84,GEORGIA,0,chickenpox,33.76,-84.39
1984.916667,Nov-84,GEORGIA,0,chickenpox,33.76,-84.39
1985,Dec-84,GEORGIA,0,chickenpox,33.76,-84.39
1985.083333,Jan-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.166667,Feb-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.25,Mar-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.333333,Apr-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.416667,May-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.5,Jun-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.583333,Jul-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.666667,Aug-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.75,Sep-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.833333,Oct-85,GEORGIA,0,chickenpox,33.76,-84.39
1985.916667,Nov-85,GEORGIA,0,chickenpox,33.76,-84.39
1986,Dec-85,GEORGIA,0,chickenpox,33.76,-84.39
1986.083333,Jan-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.166667,Feb-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.25,Mar-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.333333,Apr-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.416667,May-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.5,Jun-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.583333,Jul-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.666667,Aug-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.75,Sep-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.833333,Oct-86,GEORGIA,0,chickenpox,33.76,-84.39
1986.916667,Nov-86,GEORGIA,0,chickenpox,33.76,-84.39
1987,Dec-86,GEORGIA,0,chickenpox,33.76,-84.39
1987.083333,Jan-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.166667,Feb-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.25,Mar-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.333333,Apr-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.416667,May-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.5,Jun-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.583333,Jul-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.666667,Aug-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.75,Sep-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.833333,Oct-87,GEORGIA,0,chickenpox,33.76,-84.39
1987.916667,Nov-87,GEORGIA,0,chickenpox,33.76,-84.39
1988,Dec-87,GEORGIA,0,chickenpox,33.76,-84.39
1988.083333,Jan-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.166667,Feb-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.25,Mar-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.333333,Apr-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.416667,May-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.5,Jun-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.583333,Jul-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.666667,Aug-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.75,Sep-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.833333,Oct-88,GEORGIA,0,chickenpox,33.76,-84.39
1988.916667,Nov-88,GEORGIA,0,chickenpox,33.76,-84.39
1989,Dec-88,GEORGIA,0,chickenpox,33.76,-84.39
1989.083333,Jan-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.166667,Feb-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.25,Mar-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.333333,Apr-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.416667,May-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.5,Jun-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.583333,Jul-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.666667,Aug-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.75,Sep-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.833333,Oct-89,GEORGIA,0,chickenpox,33.76,-84.39
1989.916667,Nov-89,GEORGIA,0,chickenpox,33.76,-84.39
1990,Dec-89,GEORGIA,0,chickenpox,33.76,-84.39
1990.083333,Jan-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.166667,Feb-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.25,Mar-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.333333,Apr-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.416667,May-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.5,Jun-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.583333,Jul-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.666667,Aug-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.75,Sep-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.833333,Oct-90,GEORGIA,0,chickenpox,33.76,-84.39
1990.916667,Nov-90,GEORGIA,0,chickenpox,33.76,-84.39
1991,Dec-90,GEORGIA,0,chickenpox,33.76,-84.39
1991.083333,Jan-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.166667,Feb-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.25,Mar-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.333333,Apr-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.416667,May-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.5,Jun-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.583333,Jul-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.666667,Aug-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.75,Sep-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.833333,Oct-91,GEORGIA,0,chickenpox,33.76,-84.39
1991.916667,Nov-91,GEORGIA,0,chickenpox,33.76,-84.39
1992,Dec-91,GEORGIA,0,chickenpox,33.76,-84.39
1992.083333,Jan-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.166667,Feb-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.25,Mar-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.333333,Apr-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.416667,May-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.5,Jun-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.583333,Jul-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.666667,Aug-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.75,Sep-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.833333,Oct-92,GEORGIA,0,chickenpox,33.76,-84.39
1992.916667,Nov-92,GEORGIA,0,chickenpox,33.76,-84.39
1993,Dec-92,GEORGIA,0,chickenpox,33.76,-84.39
1993.083333,Jan-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.166667,Feb-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.25,Mar-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.333333,Apr-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.416667,May-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.5,Jun-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.583333,Jul-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.666667,Aug-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.75,Sep-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.833333,Oct-93,GEORGIA,0,chickenpox,33.76,-84.39
1993.916667,Nov-93,GEORGIA,0,chickenpox,33.76,-84.39
1994,Dec-93,GEORGIA,0,chickenpox,33.76,-84.39
1994.083333,Jan-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.166667,Feb-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.25,Mar-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.333333,Apr-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.416667,May-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.5,Jun-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.583333,Jul-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.666667,Aug-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.75,Sep-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.833333,Oct-94,GEORGIA,0,chickenpox,33.76,-84.39
1994.916667,Nov-94,GEORGIA,0,chickenpox,33.76,-84.39
1995,Dec-94,GEORGIA,0,chickenpox,33.76,-84.39
1995.083333,Jan-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.166667,Feb-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.25,Mar-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.333333,Apr-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.416667,May-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.5,Jun-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.583333,Jul-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.666667,Aug-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.75,Sep-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.833333,Oct-95,GEORGIA,0,chickenpox,33.76,-84.39
1995.916667,Nov-95,GEORGIA,0,chickenpox,33.76,-84.39
1996,Dec-95,GEORGIA,0,chickenpox,33.76,-84.39
1996.083333,Jan-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.166667,Feb-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.25,Mar-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.333333,Apr-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.416667,May-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.5,Jun-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.583333,Jul-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.666667,Aug-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.75,Sep-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.833333,Oct-96,GEORGIA,0,chickenpox,33.76,-84.39
1996.916667,Nov-96,GEORGIA,0,chickenpox,33.76,-84.39
1997,Dec-96,GEORGIA,0,chickenpox,33.76,-84.39
1997.083333,Jan-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.166667,Feb-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.25,Mar-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.333333,Apr-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.416667,May-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.5,Jun-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.583333,Jul-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.666667,Aug-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.75,Sep-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.833333,Oct-97,GEORGIA,0,chickenpox,33.76,-84.39
1997.916667,Nov-97,GEORGIA,0,chickenpox,33.76,-84.39
1998,Dec-97,GEORGIA,0,chickenpox,33.76,-84.39
1998.083333,Jan-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.166667,Feb-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.25,Mar-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.333333,Apr-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.416667,May-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.5,Jun-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.583333,Jul-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.666667,Aug-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.75,Sep-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.833333,Oct-98,GEORGIA,0,chickenpox,33.76,-84.39
1998.916667,Nov-98,GEORGIA,0,chickenpox,33.76,-84.39
1999,Dec-98,GEORGIA,0,chickenpox,33.76,-84.39
1999.083333,Jan-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.166667,Feb-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.25,Mar-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.333333,Apr-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.416667,May-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.5,Jun-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.583333,Jul-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.666667,Aug-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.75,Sep-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.833333,Oct-99,GEORGIA,0,chickenpox,33.76,-84.39
1999.916667,Nov-99,GEORGIA,0,chickenpox,33.76,-84.39
2000,Dec-99,GEORGIA,0,chickenpox,33.76,-84.39
2000.083333,Jan-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.166667,Feb-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.25,Mar-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.333333,Apr-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.416667,May-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.5,Jun-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.583333,Jul-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.666667,Aug-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.75,Sep-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.833333,Oct-00,GEORGIA,0,chickenpox,33.76,-84.39
2000.916667,Nov-00,GEORGIA,0,chickenpox,33.76,-84.39
2001,Dec-00,GEORGIA,0,chickenpox,33.76,-84.39
2001.083333,1-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2001.166667,1-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2001.25,1-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2001.333333,1-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2001.416667,1-May,GEORGIA,0,chickenpox,33.76,-84.39
2001.5,1-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2001.583333,1-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2001.666667,1-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2001.75,1-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2001.833333,1-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2001.916667,1-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2002.083333,2-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2002.166667,2-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2002.25,2-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2002.333333,2-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2002.416667,2-May,GEORGIA,0,chickenpox,33.76,-84.39
2002.5,2-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2002.583333,2-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2002.666667,2-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2002.75,2-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2002.833333,2-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2002.916667,2-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2002,2-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2003.083333,3-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2003.166667,3-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2003.25,3-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2003.333333,3-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2003.416667,3-May,GEORGIA,0,chickenpox,33.76,-84.39
2003.5,3-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2003.583333,3-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2003.666667,3-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2003.75,3-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2003.833333,3-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2003.916667,3-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2003,3-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2004.083333,4-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2004.166667,4-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2004.25,4-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2004.333333,4-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2004.416667,4-May,GEORGIA,0,chickenpox,33.76,-84.39
2004.5,4-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2004.583333,4-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2004.666667,4-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2004.75,4-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2004.833333,4-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2004.916667,4-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2004,4-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2005.083333,5-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2005.166667,5-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2005.25,5-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2005.333333,5-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2005.416667,5-May,GEORGIA,0,chickenpox,33.76,-84.39
2005.5,5-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2005.583333,5-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2005.666667,5-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2005.75,5-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2005.833333,5-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2005.916667,5-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2005,5-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2006.083333,6-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2006.166667,6-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2006.25,6-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2006.333333,6-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2006.416667,6-May,GEORGIA,0,chickenpox,33.76,-84.39
2006.5,6-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2006.583333,6-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2006.666667,6-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2006.75,6-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2006.833333,6-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2006.916667,6-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2006,6-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2007.083333,7-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2007.166667,7-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2007.25,7-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2007.333333,7-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2007.416667,7-May,GEORGIA,0,chickenpox,33.76,-84.39
2007.5,7-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2007.583333,7-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2007.666667,7-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2007.75,7-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2007.833333,7-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2007.916667,7-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2007,7-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2008.083333,8-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2008.166667,8-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2008.25,8-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2008.333333,8-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2008.416667,8-May,GEORGIA,0,chickenpox,33.76,-84.39
2008.5,8-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2008.583333,8-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2008.666667,8-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2008.75,8-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2008.833333,8-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2008.916667,8-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2008,8-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2009.083333,9-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2009.166667,9-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2009.25,9-Mar,GEORGIA,0,chickenpox,33.76,-84.39
2009.333333,9-Apr,GEORGIA,0,chickenpox,33.76,-84.39
2009.416667,9-May,GEORGIA,0,chickenpox,33.76,-84.39
2009.5,9-Jun,GEORGIA,0,chickenpox,33.76,-84.39
2009.583333,9-Jul,GEORGIA,0,chickenpox,33.76,-84.39
2009.666667,9-Aug,GEORGIA,0,chickenpox,33.76,-84.39
2009.75,9-Sep,GEORGIA,0,chickenpox,33.76,-84.39
2009.833333,9-Oct,GEORGIA,0,chickenpox,33.76,-84.39
2009.916667,9-Nov,GEORGIA,0,chickenpox,33.76,-84.39
2009,9-Dec,GEORGIA,0,chickenpox,33.76,-84.39
2010.083333,10-Jan,GEORGIA,0,chickenpox,33.76,-84.39
2010.166667,10-Feb,GEORGIA,0,chickenpox,33.76,-84.39
2010.25,10-Mar,GEORGIA,0,chickenpox,33.76,-84.39
