time,month.yr,location,cases,disease,lat,lon
1997.583333,Jul-97,CONNECTICUT,0,measles,41.767,-72.677
1997.666667,Aug-97,CONNECTICUT,0,measles,41.767,-72.677
1997.75,Sep-97,CONNECTICUT,0,measles,41.767,-72.677
1997.833333,Oct-97,CONNECTICUT,0,measles,41.767,-72.677
1997.916667,Nov-97,CONNECTICUT,0,measles,41.767,-72.677
1998,Dec-97,CONNECTICUT,0,measles,41.767,-72.677
1998.083333,Jan-98,CONNECTICUT,0,measles,41.767,-72.677
1998.166667,Feb-98,CONNECTICUT,0,measles,41.767,-72.677
1998.25,Mar-98,CONNECTICUT,0,measles,41.767,-72.677
1998.333333,Apr-98,CONNECTICUT,0,measles,41.767,-72.677
1998.416667,May-98,CONNECTICUT,0,measles,41.767,-72.677
1998.5,Jun-98,CONNECTICUT,0,measles,41.767,-72.677
1998.583333,Jul-98,CONNECTICUT,0,measles,41.767,-72.677
1998.666667,Aug-98,CONNECTICUT,0,measles,41.767,-72.677
1998.75,Sep-98,CONNECTICUT,0,measles,41.767,-72.677
1998.833333,Oct-98,CONNECTICUT,0,measles,41.767,-72.677
1998.916667,Nov-98,CONNECTICUT,0,measles,41.767,-72.677
1999,Dec-98,CONNECTICUT,0,measles,41.767,-72.677
1999.083333,Jan-99,CONNECTICUT,0,measles,41.767,-72.677
1999.166667,Feb-99,CONNECTICUT,0,measles,41.767,-72.677
1999.25,Mar-99,CONNECTICUT,0,measles,41.767,-72.677
1999.333333,Apr-99,CONNECTICUT,0,measles,41.767,-72.677
1999.416667,May-99,CONNECTICUT,0,measles,41.767,-72.677
1999.5,Jun-99,CONNECTICUT,0,measles,41.767,-72.677
1999.583333,Jul-99,CONNECTICUT,0,measles,41.767,-72.677
1999.666667,Aug-99,CONNECTICUT,0,measles,41.767,-72.677
1999.75,Sep-99,CONNECTICUT,0,measles,41.767,-72.677
1999.833333,Oct-99,CONNECTICUT,0,measles,41.767,-72.677
1999.916667,Nov-99,CONNECTICUT,0,measles,41.767,-72.677
2000,Dec-99,CONNECTICUT,0,measles,41.767,-72.677
2000.083333,Jan-00,CONNECTICUT,0,measles,41.767,-72.677
2000.166667,Feb-00,CONNECTICUT,0,measles,41.767,-72.677
2000.25,Mar-00,CONNECTICUT,0,measles,41.767,-72.677
2000.333333,Apr-00,CONNECTICUT,0,measles,41.767,-72.677
2000.416667,May-00,CONNECTICUT,0,measles,41.767,-72.677
2000.5,Jun-00,CONNECTICUT,0,measles,41.767,-72.677
2000.583333,Jul-00,CONNECTICUT,0,measles,41.767,-72.677
2000.666667,Aug-00,CONNECTICUT,0,measles,41.767,-72.677
2000.75,Sep-00,CONNECTICUT,0,measles,41.767,-72.677
2000.833333,Oct-00,CONNECTICUT,0,measles,41.767,-72.677
2000.916667,Nov-00,CONNECTICUT,0,measles,41.767,-72.677
2001,Dec-00,CONNECTICUT,0,measles,41.767,-72.677
2001.083333,Jan-01,CONNECTICUT,0,measles,41.767,-72.677
2001.166667,Feb-01,CONNECTICUT,0,measles,41.767,-72.677
2001.25,Mar-01,CONNECTICUT,0,measles,41.767,-72.677
2001.333333,Apr-01,CONNECTICUT,0,measles,41.767,-72.677
2001.416667,May-01,CONNECTICUT,0,measles,41.767,-72.677
2001.5,Jun-01,CONNECTICUT,0,measles,41.767,-72.677
2001.583333,Jul-01,CONNECTICUT,0,measles,41.767,-72.677
2001.666667,Aug-01,CONNECTICUT,0,measles,41.767,-72.677
2001.75,Sep-01,CONNECTICUT,1,measles,41.767,-72.677
2001.833333,Oct-01,CONNECTICUT,0,measles,41.767,-72.677
2001.916667,Nov-01,CONNECTICUT,0,measles,41.767,-72.677
2002,Dec-01,CONNECTICUT,0,measles,41.767,-72.677
1927.916667,Nov-27,DELAWARE,4,measles,39.161921,-75.526755
1928,Dec-27,DELAWARE,7,measles,39.161921,-75.526755
1928.083333,Jan-28,DELAWARE,89,measles,39.161921,-75.526755
1928.166667,Feb-28,DELAWARE,35,measles,39.161921,-75.526755
1928.25,Mar-28,DELAWARE,67,measles,39.161921,-75.526755
1928.333333,Apr-28,DELAWARE,97,measles,39.161921,-75.526755
1928.416667,May-28,DELAWARE,150,measles,39.161921,-75.526755
1928.5,Jun-28,DELAWARE,90,measles,39.161921,-75.526755
1928.583333,Jul-28,DELAWARE,19,measles,39.161921,-75.526755
1928.666667,Aug-28,DELAWARE,1,measles,39.161921,-75.526755
1928.75,Sep-28,DELAWARE,3,measles,39.161921,-75.526755
1928.833333,Oct-28,DELAWARE,7,measles,39.161921,-75.526755
1928.916667,Nov-28,DELAWARE,8,measles,39.161921,-75.526755
1929,Dec-28,DELAWARE,32,measles,39.161921,-75.526755
1929.083333,Jan-29,DELAWARE,71,measles,39.161921,-75.526755
1929.166667,Feb-29,DELAWARE,73,measles,39.161921,-75.526755
1929.25,Mar-29,DELAWARE,172,measles,39.161921,-75.526755
1929.333333,Apr-29,DELAWARE,112,measles,39.161921,-75.526755
1929.416667,May-29,DELAWARE,69,measles,39.161921,-75.526755
1929.5,Jun-29,DELAWARE,44,measles,39.161921,-75.526755
1929.583333,Jul-29,DELAWARE,15,measles,39.161921,-75.526755
1929.666667,Aug-29,DELAWARE,5,measles,39.161921,-75.526755
1929.75,Sep-29,DELAWARE,1,measles,39.161921,-75.526755
1929.833333,Oct-29,DELAWARE,2,measles,39.161921,-75.526755
1929.916667,Nov-29,DELAWARE,1,measles,39.161921,-75.526755
1930,Dec-29,DELAWARE,1,measles,39.161921,-75.526755
1930.083333,Jan-30,DELAWARE,1,measles,39.161921,-75.526755
1930.166667,Feb-30,DELAWARE,29,measles,39.161921,-75.526755
1930.25,Mar-30,DELAWARE,43,measles,39.161921,-75.526755
1930.333333,Apr-30,DELAWARE,41,measles,39.161921,-75.526755
1930.416667,May-30,DELAWARE,73,measles,39.161921,-75.526755
1930.5,Jun-30,DELAWARE,18,measles,39.161921,-75.526755
1930.583333,Jul-30,DELAWARE,24,measles,39.161921,-75.526755
1930.666667,Aug-30,DELAWARE,14,measles,39.161921,-75.526755
1930.75,Sep-30,DELAWARE,5,measles,39.161921,-75.526755
1930.833333,Oct-30,DELAWARE,5,measles,39.161921,-75.526755
1930.916667,Nov-30,DELAWARE,2,measles,39.161921,-75.526755
1931,Dec-30,DELAWARE,6,measles,39.161921,-75.526755
1931.083333,Jan-31,DELAWARE,21,measles,39.161921,-75.526755
1931.166667,Feb-31,DELAWARE,63,measles,39.161921,-75.526755
1931.25,Mar-31,DELAWARE,441,measles,39.161921,-75.526755
1931.333333,Apr-31,DELAWARE,900,measles,39.161921,-75.526755
1931.416667,May-31,DELAWARE,627,measles,39.161921,-75.526755
1931.5,Jun-31,DELAWARE,277,measles,39.161921,-75.526755
1931.583333,Jul-31,DELAWARE,88,measles,39.161921,-75.526755
1931.666667,Aug-31,DELAWARE,3,measles,39.161921,-75.526755
1931.75,Sep-31,DELAWARE,1,measles,39.161921,-75.526755
1931.833333,Oct-31,DELAWARE,2,measles,39.161921,-75.526755
1931.916667,Nov-31,DELAWARE,2,measles,39.161921,-75.526755
1932,Dec-31,DELAWARE,6,measles,39.161921,-75.526755
1932.083333,Jan-32,DELAWARE,4,measles,39.161921,-75.526755
1932.166667,Feb-32,DELAWARE,4,measles,39.161921,-75.526755
1932.25,Mar-32,DELAWARE,4,measles,39.161921,-75.526755
1932.333333,Apr-32,DELAWARE,4,measles,39.161921,-75.526755
1932.416667,May-32,DELAWARE,5,measles,39.161921,-75.526755
1932.5,Jun-32,DELAWARE,3,measles,39.161921,-75.526755
1932.583333,Jul-32,DELAWARE,0,measles,39.161921,-75.526755
1932.666667,Aug-32,DELAWARE,2,measles,39.161921,-75.526755
1932.75,Sep-32,DELAWARE,1,measles,39.161921,-75.526755
1932.833333,Oct-32,DELAWARE,5,measles,39.161921,-75.526755
1932.916667,Nov-32,DELAWARE,2,measles,39.161921,-75.526755
1933,Dec-32,DELAWARE,5,measles,39.161921,-75.526755
1933.083333,Jan-33,DELAWARE,5,measles,39.161921,-75.526755
1933.166667,Feb-33,DELAWARE,9,measles,39.161921,-75.526755
1933.25,Mar-33,DELAWARE,25,measles,39.161921,-75.526755
1933.333333,Apr-33,DELAWARE,27,measles,39.161921,-75.526755
1933.416667,May-33,DELAWARE,51,measles,39.161921,-75.526755
1933.5,Jun-33,DELAWARE,47,measles,39.161921,-75.526755
1933.583333,Jul-33,DELAWARE,13,measles,39.161921,-75.526755
1933.666667,Aug-33,DELAWARE,2,measles,39.161921,-75.526755
1933.75,Sep-33,DELAWARE,3,measles,39.161921,-75.526755
1933.833333,Oct-33,DELAWARE,2,measles,39.161921,-75.526755
1933.916667,Nov-33,DELAWARE,5,measles,39.161921,-75.526755
1934,Dec-33,DELAWARE,16,measles,39.161921,-75.526755
1934.083333,Jan-34,DELAWARE,286,measles,39.161921,-75.526755
1934.166667,Feb-34,DELAWARE,620,measles,39.161921,-75.526755
1934.25,Mar-34,DELAWARE,854,measles,39.161921,-75.526755
1934.333333,Apr-34,DELAWARE,522,measles,39.161921,-75.526755
1934.416667,May-34,DELAWARE,541,measles,39.161921,-75.526755
1934.5,Jun-34,DELAWARE,192,measles,39.161921,-75.526755
1934.583333,Jul-34,DELAWARE,27,measles,39.161921,-75.526755
1934.666667,Aug-34,DELAWARE,5,measles,39.161921,-75.526755
1934.75,Sep-34,DELAWARE,4,measles,39.161921,-75.526755
1934.833333,Oct-34,DELAWARE,4,measles,39.161921,-75.526755
1934.916667,Nov-34,DELAWARE,1,measles,39.161921,-75.526755
1935,Dec-34,DELAWARE,7,measles,39.161921,-75.526755
1935.083333,Jan-35,DELAWARE,8,measles,39.161921,-75.526755
1935.166667,Feb-35,DELAWARE,3,measles,39.161921,-75.526755
1935.25,Mar-35,DELAWARE,22,measles,39.161921,-75.526755
1935.333333,Apr-35,DELAWARE,62,measles,39.161921,-75.526755
1935.416667,May-35,DELAWARE,38,measles,39.161921,-75.526755
1935.5,Jun-35,DELAWARE,63,measles,39.161921,-75.526755
1935.583333,Jul-35,DELAWARE,51,measles,39.161921,-75.526755
1935.666667,Aug-35,DELAWARE,23,measles,39.161921,-75.526755
1935.75,Sep-35,DELAWARE,15,measles,39.161921,-75.526755
1935.833333,Oct-35,DELAWARE,86,measles,39.161921,-75.526755
1935.916667,Nov-35,DELAWARE,286,measles,39.161921,-75.526755
1936,Dec-35,DELAWARE,362,measles,39.161921,-75.526755
1936.083333,Jan-36,DELAWARE,526,measles,39.161921,-75.526755
1936.166667,Feb-36,DELAWARE,336,measles,39.161921,-75.526755
1936.25,Mar-36,DELAWARE,229,measles,39.161921,-75.526755
1936.333333,Apr-36,DELAWARE,85,measles,39.161921,-75.526755
1936.416667,May-36,DELAWARE,88,measles,39.161921,-75.526755
1936.5,Jun-36,DELAWARE,70,measles,39.161921,-75.526755
1936.583333,Jul-36,DELAWARE,18,measles,39.161921,-75.526755
1936.666667,Aug-36,DELAWARE,4,measles,39.161921,-75.526755
1936.75,Sep-36,DELAWARE,3,measles,39.161921,-75.526755
1936.833333,Oct-36,DELAWARE,15,measles,39.161921,-75.526755
1936.916667,Nov-36,DELAWARE,23,measles,39.161921,-75.526755
1937,Dec-36,DELAWARE,32,measles,39.161921,-75.526755
1937.083333,Jan-37,DELAWARE,618,measles,39.161921,-75.526755
1937.166667,Feb-37,DELAWARE,480,measles,39.161921,-75.526755
1937.25,Mar-37,DELAWARE,303,measles,39.161921,-75.526755
1937.333333,Apr-37,DELAWARE,244,measles,39.161921,-75.526755
1937.416667,May-37,DELAWARE,150,measles,39.161921,-75.526755
1937.5,Jun-37,DELAWARE,63,measles,39.161921,-75.526755
1937.583333,Jul-37,DELAWARE,9,measles,39.161921,-75.526755
1937.666667,Aug-37,DELAWARE,2,measles,39.161921,-75.526755
1937.75,Sep-37,DELAWARE,0,measles,39.161921,-75.526755
1937.833333,Oct-37,DELAWARE,2,measles,39.161921,-75.526755
1937.916667,Nov-37,DELAWARE,1,measles,39.161921,-75.526755
1938,Dec-37,DELAWARE,6,measles,39.161921,-75.526755
1938.083333,Jan-38,DELAWARE,32,measles,39.161921,-75.526755
1938.166667,Feb-38,DELAWARE,111,measles,39.161921,-75.526755
1938.25,Mar-38,DELAWARE,115,measles,39.161921,-75.526755
1938.333333,Apr-38,DELAWARE,124,measles,39.161921,-75.526755
1938.416667,May-38,DELAWARE,65,measles,39.161921,-75.526755
1938.5,Jun-38,DELAWARE,14,measles,39.161921,-75.526755
1938.583333,Jul-38,DELAWARE,11,measles,39.161921,-75.526755
1938.666667,Aug-38,DELAWARE,0,measles,39.161921,-75.526755
1938.75,Sep-38,DELAWARE,0,measles,39.161921,-75.526755
1938.833333,Oct-38,DELAWARE,3,measles,39.161921,-75.526755
1938.916667,Nov-38,DELAWARE,12,measles,39.161921,-75.526755
1939,Dec-38,DELAWARE,6,measles,39.161921,-75.526755
1939.083333,Jan-39,DELAWARE,5,measles,39.161921,-75.526755
1939.166667,Feb-39,DELAWARE,0,measles,39.161921,-75.526755
1939.25,Mar-39,DELAWARE,4,measles,39.161921,-75.526755
1939.333333,Apr-39,DELAWARE,4,measles,39.161921,-75.526755
1939.416667,May-39,DELAWARE,48,measles,39.161921,-75.526755
1939.5,Jun-39,DELAWARE,63,measles,39.161921,-75.526755
1939.583333,Jul-39,DELAWARE,13,measles,39.161921,-75.526755
1939.666667,Aug-39,DELAWARE,3,measles,39.161921,-75.526755
1939.75,Sep-39,DELAWARE,3,measles,39.161921,-75.526755
1939.833333,Oct-39,DELAWARE,2,measles,39.161921,-75.526755
1939.916667,Nov-39,DELAWARE,6,measles,39.161921,-75.526755
1940,Dec-39,DELAWARE,8,measles,39.161921,-75.526755
1940.083333,Jan-40,DELAWARE,5,measles,39.161921,-75.526755
1940.166667,Feb-40,DELAWARE,5,measles,39.161921,-75.526755
1940.25,Mar-40,DELAWARE,5,measles,39.161921,-75.526755
1940.333333,Apr-40,DELAWARE,9,measles,39.161921,-75.526755
1940.416667,May-40,DELAWARE,5,measles,39.161921,-75.526755
1940.5,Jun-40,DELAWARE,9,measles,39.161921,-75.526755
1940.583333,Jul-40,DELAWARE,3,measles,39.161921,-75.526755
1940.666667,Aug-40,DELAWARE,2,measles,39.161921,-75.526755
1940.75,Sep-40,DELAWARE,5,measles,39.161921,-75.526755
1940.833333,Oct-40,DELAWARE,10,measles,39.161921,-75.526755
1940.916667,Nov-40,DELAWARE,10,measles,39.161921,-75.526755
1941,Dec-40,DELAWARE,26,measles,39.161921,-75.526755
1941.083333,Jan-41,DELAWARE,77,measles,39.161921,-75.526755
1941.166667,Feb-41,DELAWARE,199,measles,39.161921,-75.526755
1941.25,Mar-41,DELAWARE,1534,measles,39.161921,-75.526755
1941.333333,Apr-41,DELAWARE,988,measles,39.161921,-75.526755
1941.416667,May-41,DELAWARE,523,measles,39.161921,-75.526755
1941.5,Jun-41,DELAWARE,204,measles,39.161921,-75.526755
1941.583333,Jul-41,DELAWARE,37,measles,39.161921,-75.526755
1941.666667,Aug-41,DELAWARE,6,measles,39.161921,-75.526755
1941.75,Sep-41,DELAWARE,4,measles,39.161921,-75.526755
1941.833333,Oct-41,DELAWARE,3,measles,39.161921,-75.526755
1941.916667,Nov-41,DELAWARE,3,measles,39.161921,-75.526755
1942,Dec-41,DELAWARE,8,measles,39.161921,-75.526755
1942.083333,Jan-42,DELAWARE,18,measles,39.161921,-75.526755
1942.166667,Feb-42,DELAWARE,32,measles,39.161921,-75.526755
1942.25,Mar-42,DELAWARE,23,measles,39.161921,-75.526755
1942.333333,Apr-42,DELAWARE,35,measles,39.161921,-75.526755
1942.416667,May-42,DELAWARE,67,measles,39.161921,-75.526755
1942.5,Jun-42,DELAWARE,19,measles,39.161921,-75.526755
1942.583333,Jul-42,DELAWARE,6,measles,39.161921,-75.526755
1942.666667,Aug-42,DELAWARE,0,measles,39.161921,-75.526755
1942.75,Sep-42,DELAWARE,2,measles,39.161921,-75.526755
1942.833333,Oct-42,DELAWARE,1,measles,39.161921,-75.526755
1942.916667,Nov-42,DELAWARE,3,measles,39.161921,-75.526755
1943,Dec-42,DELAWARE,6,measles,39.161921,-75.526755
1943.083333,Jan-43,DELAWARE,25,measles,39.161921,-75.526755
1943.166667,Feb-43,DELAWARE,67,measles,39.161921,-75.526755
1943.25,Mar-43,DELAWARE,319,measles,39.161921,-75.526755
1943.333333,Apr-43,DELAWARE,652,measles,39.161921,-75.526755
1943.416667,May-43,DELAWARE,450,measles,39.161921,-75.526755
1943.5,Jun-43,DELAWARE,67,measles,39.161921,-75.526755
1943.583333,Jul-43,DELAWARE,15,measles,39.161921,-75.526755
1943.666667,Aug-43,DELAWARE,7,measles,39.161921,-75.526755
1943.75,Sep-43,DELAWARE,7,measles,39.161921,-75.526755
1943.833333,Oct-43,DELAWARE,22,measles,39.161921,-75.526755
1943.916667,Nov-43,DELAWARE,39,measles,39.161921,-75.526755
1944,Dec-43,DELAWARE,44,measles,39.161921,-75.526755
1944.083333,Jan-44,DELAWARE,37,measles,39.161921,-75.526755
1944.166667,Feb-44,DELAWARE,39,measles,39.161921,-75.526755
1944.25,Mar-44,DELAWARE,65,measles,39.161921,-75.526755
1944.333333,Apr-44,DELAWARE,36,measles,39.161921,-75.526755
1944.416667,May-44,DELAWARE,99,measles,39.161921,-75.526755
1944.5,Jun-44,DELAWARE,14,measles,39.161921,-75.526755
1944.583333,Jul-44,DELAWARE,4,measles,39.161921,-75.526755
1944.666667,Aug-44,DELAWARE,1,measles,39.161921,-75.526755
1944.75,Sep-44,DELAWARE,2,measles,39.161921,-75.526755
1944.833333,Oct-44,DELAWARE,1,measles,39.161921,-75.526755
1944.916667,Nov-44,DELAWARE,6,measles,39.161921,-75.526755
1945,Dec-44,DELAWARE,14,measles,39.161921,-75.526755
1945.083333,Jan-45,DELAWARE,71,measles,39.161921,-75.526755
1945.166667,Feb-45,DELAWARE,52,measles,39.161921,-75.526755
1945.25,Mar-45,DELAWARE,72,measles,39.161921,-75.526755
1945.333333,Apr-45,DELAWARE,17,measles,39.161921,-75.526755
1945.416667,May-45,DELAWARE,17,measles,39.161921,-75.526755
1945.5,Jun-45,DELAWARE,11,measles,39.161921,-75.526755
1945.583333,Jul-45,DELAWARE,2,measles,39.161921,-75.526755
1945.666667,Aug-45,DELAWARE,3,measles,39.161921,-75.526755
1945.75,Sep-45,DELAWARE,2,measles,39.161921,-75.526755
1945.833333,Oct-45,DELAWARE,2,measles,39.161921,-75.526755
1945.916667,Nov-45,DELAWARE,0,measles,39.161921,-75.526755
1946,Dec-45,DELAWARE,9,measles,39.161921,-75.526755
1946.083333,Jan-46,DELAWARE,8,measles,39.161921,-75.526755
1946.166667,Feb-46,DELAWARE,30,measles,39.161921,-75.526755
1946.25,Mar-46,DELAWARE,131,measles,39.161921,-75.526755
1946.333333,Apr-46,DELAWARE,187,measles,39.161921,-75.526755
1946.416667,May-46,DELAWARE,162,measles,39.161921,-75.526755
1946.5,Jun-46,DELAWARE,70,measles,39.161921,-75.526755
1946.583333,Jul-46,DELAWARE,23,measles,39.161921,-75.526755
1946.666667,Aug-46,DELAWARE,4,measles,39.161921,-75.526755
1946.75,Sep-46,DELAWARE,3,measles,39.161921,-75.526755
1946.833333,Oct-46,DELAWARE,4,measles,39.161921,-75.526755
1946.916667,Nov-46,DELAWARE,1,measles,39.161921,-75.526755
1947,Dec-46,DELAWARE,2,measles,39.161921,-75.526755
1947.083333,Jan-47,DELAWARE,3,measles,39.161921,-75.526755
1947.166667,Feb-47,DELAWARE,7,measles,39.161921,-75.526755
1947.25,Mar-47,DELAWARE,9,measles,39.161921,-75.526755
1947.333333,Apr-47,DELAWARE,4,measles,39.161921,-75.526755
1947.416667,May-47,DELAWARE,6,measles,39.161921,-75.526755
1947.5,Jun-47,DELAWARE,2,measles,39.161921,-75.526755
1947.583333,Jul-47,DELAWARE,5,measles,39.161921,-75.526755
1947.666667,Aug-47,DELAWARE,7,measles,39.161921,-75.526755
1947.75,Sep-47,DELAWARE,2,measles,39.161921,-75.526755
1947.833333,Oct-47,DELAWARE,4,measles,39.161921,-75.526755
1947.916667,Nov-47,DELAWARE,2,measles,39.161921,-75.526755
1948,Dec-47,DELAWARE,6,measles,39.161921,-75.526755
1948.083333,Jan-48,DELAWARE,125,measles,39.161921,-75.526755
1948.166667,Feb-48,DELAWARE,190,measles,39.161921,-75.526755
1948.25,Mar-48,DELAWARE,188,measles,39.161921,-75.526755
1948.333333,Apr-48,DELAWARE,282,measles,39.161921,-75.526755
1948.416667,May-48,DELAWARE,178,measles,39.161921,-75.526755
1948.5,Jun-48,DELAWARE,41,measles,39.161921,-75.526755
1948.583333,Jul-48,DELAWARE,15,measles,39.161921,-75.526755
1948.666667,Aug-48,DELAWARE,3,measles,39.161921,-75.526755
1948.75,Sep-48,DELAWARE,1,measles,39.161921,-75.526755
1948.833333,Oct-48,DELAWARE,0,measles,39.161921,-75.526755
1948.916667,Nov-48,DELAWARE,7,measles,39.161921,-75.526755
1949,Dec-48,DELAWARE,14,measles,39.161921,-75.526755
1949.083333,Jan-49,DELAWARE,47,measles,39.161921,-75.526755
1949.166667,Feb-49,DELAWARE,57,measles,39.161921,-75.526755
1949.25,Mar-49,DELAWARE,89,measles,39.161921,-75.526755
1949.333333,Apr-49,DELAWARE,219,measles,39.161921,-75.526755
1949.416667,May-49,DELAWARE,174,measles,39.161921,-75.526755
1949.5,Jun-49,DELAWARE,78,measles,39.161921,-75.526755
1949.583333,Jul-49,DELAWARE,22,measles,39.161921,-75.526755
1949.666667,Aug-49,DELAWARE,7,measles,39.161921,-75.526755
1949.75,Sep-49,DELAWARE,4,measles,39.161921,-75.526755
1949.833333,Oct-49,DELAWARE,7,measles,39.161921,-75.526755
1949.916667,Nov-49,DELAWARE,22,measles,39.161921,-75.526755
1950,Dec-49,DELAWARE,16,measles,39.161921,-75.526755
1950.083333,Jan-50,DELAWARE,186,measles,39.161921,-75.526755
1950.166667,Feb-50,DELAWARE,136,measles,39.161921,-75.526755
1950.25,Mar-50,DELAWARE,86,measles,39.161921,-75.526755
1950.333333,Apr-50,DELAWARE,32,measles,39.161921,-75.526755
1950.416667,May-50,DELAWARE,27,measles,39.161921,-75.526755
1950.5,Jun-50,DELAWARE,67,measles,39.161921,-75.526755
1950.583333,Jul-50,DELAWARE,39,measles,39.161921,-75.526755
1950.666667,Aug-50,DELAWARE,4,measles,39.161921,-75.526755
1950.75,Sep-50,DELAWARE,9,measles,39.161921,-75.526755
1950.833333,Oct-50,DELAWARE,17,measles,39.161921,-75.526755
1950.916667,Nov-50,DELAWARE,10,measles,39.161921,-75.526755
1951,Dec-50,DELAWARE,12,measles,39.161921,-75.526755
1951.083333,Jan-51,DELAWARE,25,measles,39.161921,-75.526755
1951.166667,Feb-51,DELAWARE,80,measles,39.161921,-75.526755
1951.25,Mar-51,DELAWARE,133,measles,39.161921,-75.526755
1951.333333,Apr-51,DELAWARE,76,measles,39.161921,-75.526755
1951.416667,May-51,DELAWARE,126,measles,39.161921,-75.526755
1951.5,Jun-51,DELAWARE,159,measles,39.161921,-75.526755
1951.583333,Jul-51,DELAWARE,61,measles,39.161921,-75.526755
1951.666667,Aug-51,DELAWARE,3,measles,39.161921,-75.526755
1951.75,Sep-51,DELAWARE,1,measles,39.161921,-75.526755
1951.833333,Oct-51,DELAWARE,3,measles,39.161921,-75.526755
1951.916667,Nov-51,DELAWARE,2,measles,39.161921,-75.526755
1952,Dec-51,DELAWARE,1,measles,39.161921,-75.526755
1952.083333,Jan-52,DELAWARE,6,measles,39.161921,-75.526755
1952.166667,Feb-52,DELAWARE,35,measles,39.161921,-75.526755
1952.25,Mar-52,DELAWARE,55,measles,39.161921,-75.526755
1952.333333,Apr-52,DELAWARE,71,measles,39.161921,-75.526755
1952.416667,May-52,DELAWARE,96,measles,39.161921,-75.526755
1952.5,Jun-52,DELAWARE,61,measles,39.161921,-75.526755
1952.583333,Jul-52,DELAWARE,50,measles,39.161921,-75.526755
1952.666667,Aug-52,DELAWARE,7,measles,39.161921,-75.526755
1952.75,Sep-52,DELAWARE,1,measles,39.161921,-75.526755
1952.833333,Oct-52,DELAWARE,0,measles,39.161921,-75.526755
1952.916667,Nov-52,DELAWARE,0,measles,39.161921,-75.526755
1953,Dec-52,DELAWARE,0,measles,39.161921,-75.526755
1953.083333,Jan-53,DELAWARE,4,measles,39.161921,-75.526755
1953.166667,Feb-53,DELAWARE,56,measles,39.161921,-75.526755
1953.25,Mar-53,DELAWARE,75,measles,39.161921,-75.526755
1953.333333,Apr-53,DELAWARE,63,measles,39.161921,-75.526755
1953.416667,May-53,DELAWARE,108,measles,39.161921,-75.526755
1953.5,Jun-53,DELAWARE,22,measles,39.161921,-75.526755
1953.583333,Jul-53,DELAWARE,54,measles,39.161921,-75.526755
1953.666667,Aug-53,DELAWARE,12,measles,39.161921,-75.526755
1953.75,Sep-53,DELAWARE,6,measles,39.161921,-75.526755
1953.833333,Oct-53,DELAWARE,6,measles,39.161921,-75.526755
1953.916667,Nov-53,DELAWARE,0,measles,39.161921,-75.526755
1954,Dec-53,DELAWARE,3,measles,39.161921,-75.526755
1954.083333,Jan-54,DELAWARE,24,measles,39.161921,-75.526755
1954.166667,Feb-54,DELAWARE,49,measles,39.161921,-75.526755
1954.25,Mar-54,DELAWARE,273,measles,39.161921,-75.526755
1954.333333,Apr-54,DELAWARE,591,measles,39.161921,-75.526755
1954.416667,May-54,DELAWARE,571,measles,39.161921,-75.526755
1954.5,Jun-54,DELAWARE,336,measles,39.161921,-75.526755
1954.583333,Jul-54,DELAWARE,73,measles,39.161921,-75.526755
1954.666667,Aug-54,DELAWARE,14,measles,39.161921,-75.526755
1954.75,Sep-54,DELAWARE,4,measles,39.161921,-75.526755
1954.833333,Oct-54,DELAWARE,2,measles,39.161921,-75.526755
1954.916667,Nov-54,DELAWARE,3,measles,39.161921,-75.526755
1955,Dec-54,DELAWARE,2,measles,39.161921,-75.526755
1955.083333,Jan-55,DELAWARE,5,measles,39.161921,-75.526755
1955.166667,Feb-55,DELAWARE,5,measles,39.161921,-75.526755
1955.25,Mar-55,DELAWARE,12,measles,39.161921,-75.526755
1955.333333,Apr-55,DELAWARE,18,measles,39.161921,-75.526755
1955.416667,May-55,DELAWARE,24,measles,39.161921,-75.526755
1955.5,Jun-55,DELAWARE,21,measles,39.161921,-75.526755
1955.583333,Jul-55,DELAWARE,9,measles,39.161921,-75.526755
1955.666667,Aug-55,DELAWARE,0,measles,39.161921,-75.526755
1955.75,Sep-55,DELAWARE,3,measles,39.161921,-75.526755
1955.833333,Oct-55,DELAWARE,2,measles,39.161921,-75.526755
1955.916667,Nov-55,DELAWARE,3,measles,39.161921,-75.526755
1956,Dec-55,DELAWARE,3,measles,39.161921,-75.526755
1956.083333,Jan-56,DELAWARE,3,measles,39.161921,-75.526755
1956.166667,Feb-56,DELAWARE,38,measles,39.161921,-75.526755
1956.25,Mar-56,DELAWARE,65,measles,39.161921,-75.526755
1956.333333,Apr-56,DELAWARE,185,measles,39.161921,-75.526755
1956.416667,May-56,DELAWARE,238,measles,39.161921,-75.526755
1956.5,Jun-56,DELAWARE,206,measles,39.161921,-75.526755
1956.583333,Jul-56,DELAWARE,44,measles,39.161921,-75.526755
1956.666667,Aug-56,DELAWARE,8,measles,39.161921,-75.526755
1956.75,Sep-56,DELAWARE,1,measles,39.161921,-75.526755
1956.833333,Oct-56,DELAWARE,9,measles,39.161921,-75.526755
1956.916667,Nov-56,DELAWARE,32,measles,39.161921,-75.526755
1957,Dec-56,DELAWARE,37,measles,39.161921,-75.526755
1957.083333,Jan-57,DELAWARE,59,measles,39.161921,-75.526755
1957.166667,Feb-57,DELAWARE,51,measles,39.161921,-75.526755
1957.25,Mar-57,DELAWARE,38,measles,39.161921,-75.526755
